,FieldID,Date,ATdiff,YR
314,NI_313,2017-01-20,304,2016
315,NI_313,2017-02-01,281,2016
316,NI_313,2017-02-10,251,2016
317,NI_313,2017-02-20,221,2016
318,NI_313,2017-03-01,181,2016
319,NI_313,2017-03-10,168,2016
320,NI_313,2017-03-20,163,2016
321,NI_313,2017-04-01,161,2016
322,NI_313,2017-04-10,163,2016
323,NI_313,2017-04-20,166,2016
324,NI_313,2017-05-01,185,2017
325,NI_313,2017-05-10,188,2017
326,NI_313,2017-05-20,174,2017
327,NI_313,2017-06-01,170,2017
328,NI_313,2017-06-10,153,2017
329,NI_313,2017-06-20,174,2017
330,NI_313,2017-07-01,201,2017
331,NI_313,2017-07-10,228,2017
332,NI_313,2017-07-20,273,2017
333,NI_313,2017-08-01,327,2017
334,NI_313,2017-08-10,399,2017
335,NI_313,2017-08-20,467,2017
336,NI_313,2017-09-01,468,2017
337,NI_313,2017-09-10,438,2017
338,NI_313,2017-09-20,424,2017
339,NI_313,2017-10-01,413,2017
340,NI_313,2017-10-10,418,2017
341,NI_313,2017-10-20,443,2017
342,NI_313,2017-11-01,474,2017
343,NI_313,2017-11-10,497,2017
344,NI_313,2017-11-20,526,2017
345,NI_313,2017-12-01,493,2017
346,NI_313,2017-12-10,499,2017
347,NI_313,2017-12-20,542,2017
348,NI_313,2018-01-01,595,2017
349,NI_313,2018-01-10,654,2017
350,NI_313,2018-01-20,689,2017
351,NI_313,2018-02-01,678,2017
352,NI_313,2018-02-10,599,2017
353,NI_313,2018-02-20,499,2017
354,NI_313,2018-03-01,218,2017
355,NI_313,2018-03-10,204,2017
356,NI_313,2018-03-20,177,2017
357,NI_313,2018-04-01,142,2017
358,NI_313,2018-04-10,97,2017
359,NI_313,2018-04-20,28,2017
360,NI_313,2018-05-01,-26,2018
361,NI_313,2018-05-10,-67,2018
362,NI_313,2018-05-20,-90,2018
363,NI_313,2018-06-01,-55,2018
364,NI_313,2018-06-10,62,2018
365,NI_313,2018-06-20,193,2018
366,NI_313,2018-07-01,358,2018
367,NI_313,2018-07-10,500,2018
