,FieldID,Date,ATdiff,YR
515,NI_385,2018-08-20,460,2018
516,NI_385,2018-09-01,66,2018
517,NI_385,2018-09-10,-147,2018
518,NI_385,2018-09-20,-417,2018
519,NI_385,2018-10-01,-676,2018
520,NI_385,2018-10-10,-919,2018
521,NI_385,2018-10-20,-1040,2018
522,NI_385,2018-11-01,-1069,2018
523,NI_385,2018-11-10,-992,2018
524,NI_385,2018-11-20,-832,2018
525,NI_385,2018-12-01,-726,2018
526,NI_385,2018-12-10,-530,2018
527,NI_385,2018-12-20,-296,2018
528,NI_385,2019-01-01,-226,2018
529,NI_385,2019-01-10,-242,2018
530,NI_385,2019-01-20,-244,2018
531,NI_385,2019-02-01,-241,2018
532,NI_385,2019-02-10,-203,2018
533,NI_385,2019-02-20,-142,2018
534,NI_385,2019-03-01,-93,2018
535,NI_385,2019-03-10,-22,2018
536,NI_385,2019-03-20,39,2018
537,NI_385,2019-04-01,101,2018
538,NI_385,2019-04-10,168,2018
539,NI_385,2019-04-20,239,2018
540,NI_385,2019-05-01,332,2019
541,NI_385,2019-05-10,410,2019
542,NI_385,2019-05-20,525,2019
543,NI_385,2019-06-01,596,2019
544,NI_385,2019-06-10,398,2019
545,NI_385,2019-06-20,65,2019
546,NI_385,2019-07-01,-216,2019
547,NI_385,2019-07-10,-306,2019
548,NI_385,2019-07-20,-274,2019
549,NI_385,2019-08-01,-232,2019
550,NI_385,2019-08-10,-173,2019
551,NI_385,2019-08-20,-106,2019
552,NI_385,2019-09-01,60,2019
553,NI_385,2019-09-10,177,2019
554,NI_385,2019-09-20,122,2019
555,NI_385,2019-10-01,-57,2019
556,NI_385,2019-10-10,-287,2019
557,NI_385,2019-10-20,-610,2019
558,NI_385,2019-11-01,-796,2019
559,NI_385,2019-11-10,-744,2019
560,NI_385,2019-11-20,-504,2019
561,NI_385,2019-12-01,-245,2019
562,NI_385,2019-12-10,-181,2019
563,NI_385,2019-12-20,-26,2019
564,NI_385,2020-01-01,180,2019
565,NI_385,2020-01-10,251,2019
566,NI_385,2020-01-20,310,2019
567,NI_385,2020-02-01,334,2019
568,NI_385,2020-02-10,350,2019
569,NI_385,2020-02-20,346,2019
570,NI_385,2020-03-01,321,2019
571,NI_385,2020-03-10,291,2019
572,NI_385,2020-03-20,259,2019
573,NI_385,2020-04-01,227,2019
574,NI_385,2020-04-10,199,2019
575,NI_385,2020-04-20,170,2019
576,NI_407,2016-05-01,223,2016
577,NI_407,2016-05-10,258,2016
578,NI_407,2016-05-20,306,2016
579,NI_407,2016-06-01,337,2016
580,NI_407,2016-06-10,334,2016
581,NI_407,2016-06-20,275,2016
582,NI_407,2016-07-01,247,2016
583,NI_407,2016-07-10,225,2016
584,NI_407,2016-07-20,204,2016
585,NI_407,2016-08-01,254,2016
586,NI_407,2016-08-10,312,2016
587,NI_407,2016-08-20,293,2016
588,NI_407,2016-09-01,277,2016
589,NI_407,2016-09-10,261,2016
590,NI_407,2016-09-20,268,2016
591,NI_407,2016-10-01,270,2016
592,NI_407,2016-10-10,287,2016
593,NI_407,2016-10-20,331,2016
594,NI_407,2016-11-01,419,2016
595,NI_407,2016-11-10,515,2016
596,NI_407,2016-11-20,585,2016
597,NI_407,2016-12-01,612,2016
598,NI_407,2016-12-10,626,2016
599,NI_407,2016-12-20,633,2016
600,NI_407,2017-01-01,641,2016
601,NI_407,2017-01-10,645,2016
602,NI_407,2017-01-20,651,2016
603,NI_407,2017-02-01,609,2016
604,NI_407,2017-02-10,477,2016
605,NI_407,2017-02-20,287,2016
606,NI_407,2017-03-01,148,2016
607,NI_407,2017-03-10,108,2016
608,NI_407,2017-03-20,113,2016
609,NI_407,2017-04-01,123,2016
610,NI_407,2017-04-10,117,2016
611,NI_407,2017-04-20,76,2016
612,NI_407,2017-05-01,24,2017
613,NI_407,2017-05-10,-50,2017
614,NI_407,2017-05-20,-124,2017
615,NI_407,2017-06-01,-212,2017
616,NI_407,2017-06-10,-257,2017
617,NI_407,2017-06-20,-246,2017
618,NI_407,2017-07-01,-201,2017
619,NI_407,2017-07-10,-82,2017
620,NI_407,2017-07-20,54,2017
621,NI_407,2017-08-01,176,2017
622,NI_407,2017-08-10,193,2017
623,NI_407,2017-08-20,84,2017
624,NI_407,2017-09-01,34,2017
625,NI_407,2017-09-10,181,2017
626,NI_407,2017-09-20,209,2017
627,NI_407,2017-10-01,166,2017
628,NI_407,2017-10-10,136,2017
629,NI_407,2017-10-20,106,2017
630,NI_407,2017-11-01,14,2017
631,NI_407,2017-11-10,-99,2017
632,NI_407,2017-11-20,-158,2017
633,NI_407,2017-12-01,-185,2017
634,NI_407,2017-12-10,-161,2017
635,NI_407,2017-12-20,-84,2017
636,NI_407,2018-01-01,45,2017
637,NI_407,2018-01-10,177,2017
638,NI_407,2018-01-20,172,2017
639,NI_407,2018-02-01,119,2017
640,NI_407,2018-02-10,104,2017
641,NI_407,2018-02-20,90,2017
642,NI_407,2018-03-01,35,2017
643,NI_407,2018-03-10,-10,2017
644,NI_407,2018-03-20,-106,2017
645,NI_407,2018-04-01,-168,2017
646,NI_407,2018-04-10,-158,2017
647,NI_407,2018-04-20,-145,2017
648,NI_407,2018-05-01,-177,2018
649,NI_407,2018-05-10,-207,2018
650,NI_407,2018-05-20,-261,2018
651,NI_407,2018-06-01,-310,2018
652,NI_407,2018-06-10,-370,2018
653,NI_407,2018-06-20,-371,2018
654,NI_407,2018-07-01,-299,2018
