,FieldID,Date,ATdiff,YR
240,NI_307,2019-01-01,-34,2018
241,NI_307,2019-01-10,-29,2018
242,NI_307,2019-01-20,14,2018
243,NI_307,2019-02-01,62,2018
244,NI_307,2019-02-10,60,2018
245,NI_307,2019-02-20,32,2018
246,NI_307,2019-03-01,9,2018
247,NI_307,2019-03-10,-34,2018
248,NI_307,2019-03-20,-75,2018
249,NI_307,2019-04-01,-94,2018
250,NI_307,2019-04-10,-101,2018
251,NI_307,2019-04-20,-108,2018
252,NI_307,2019-05-01,-104,2019
253,NI_307,2019-05-10,-101,2019
254,NI_307,2019-05-20,-102,2019
255,NI_307,2019-06-01,-86,2019
256,NI_307,2019-06-10,-61,2019
257,NI_307,2019-06-20,30,2019
258,NI_307,2019-07-01,151,2019
259,NI_307,2019-07-10,216,2019
260,NI_307,2019-07-20,209,2019
261,NI_307,2019-08-01,185,2019
262,NI_307,2019-08-10,134,2019
263,NI_307,2019-08-20,53,2019
264,NI_307,2019-09-01,29,2019
265,NI_307,2019-09-10,78,2019
266,NI_307,2019-09-20,99,2019
267,NI_307,2019-10-01,130,2019
268,NI_307,2019-10-10,186,2019
269,NI_307,2019-10-20,248,2019
270,NI_307,2019-11-01,265,2019
271,NI_307,2019-11-10,217,2019
272,NI_307,2019-11-20,173,2019
273,NI_307,2019-12-01,137,2019
274,NI_307,2019-12-10,73,2019
275,NI_307,2019-12-20,36,2019
276,NI_307,2020-01-01,78,2019
277,NI_307,2020-01-10,100,2019
278,NI_307,2020-01-20,99,2019
279,NI_307,2020-02-01,63,2019
280,NI_307,2020-02-10,19,2019
281,NI_307,2020-02-20,-26,2019
282,NI_307,2020-03-01,-79,2019
283,NI_307,2020-03-10,-99,2019
284,NI_307,2020-03-20,-99,2019
285,NI_307,2020-04-01,-105,2019
286,NI_307,2020-04-10,-104,2019
287,NI_307,2020-04-20,-111,2019
288,NI_313,2016-05-01,203,2016
289,NI_313,2016-05-10,204,2016
290,NI_313,2016-05-20,211,2016
291,NI_313,2016-06-01,190,2016
292,NI_313,2016-06-10,151,2016
293,NI_313,2016-06-20,96,2016
294,NI_313,2016-07-01,42,2016
295,NI_313,2016-07-10,6,2016
296,NI_313,2016-07-20,-21,2016
297,NI_313,2016-08-01,-32,2016
298,NI_313,2016-08-10,-41,2016
299,NI_313,2016-08-20,-45,2016
300,NI_313,2016-09-01,-51,2016
301,NI_313,2016-09-10,-61,2016
302,NI_313,2016-09-20,-72,2016
303,NI_313,2016-10-01,-84,2016
304,NI_313,2016-10-10,-93,2016
305,NI_313,2016-10-20,-98,2016
306,NI_313,2016-11-01,-94,2016
307,NI_313,2016-11-10,-84,2016
308,NI_313,2016-11-20,-64,2016
309,NI_313,2016-12-01,-41,2016
310,NI_313,2016-12-10,-29,2016
311,NI_313,2016-12-20,-7,2016
312,NI_313,2017-01-01,7,2016
313,NI_313,2017-01-10,20,2016
314,NI_313,2017-01-20,38,2016
315,NI_313,2017-02-01,34,2016
316,NI_313,2017-02-10,44,2016
317,NI_313,2017-02-20,48,2016
318,NI_313,2017-03-01,59,2016
319,NI_313,2017-03-10,66,2016
320,NI_313,2017-03-20,80,2016
321,NI_313,2017-04-01,101,2016
322,NI_313,2017-04-10,124,2016
323,NI_313,2017-04-20,160,2016
324,NI_313,2017-05-01,200,2017
325,NI_313,2017-05-10,238,2017
326,NI_313,2017-05-20,266,2017
327,NI_313,2017-06-01,287,2017
328,NI_313,2017-06-10,301,2017
329,NI_313,2017-06-20,306,2017
330,NI_313,2017-07-01,304,2017
331,NI_313,2017-07-10,300,2017
332,NI_313,2017-07-20,292,2017
333,NI_313,2017-08-01,286,2017
334,NI_313,2017-08-10,268,2017
335,NI_313,2017-08-20,239,2017
336,NI_313,2017-09-01,203,2017
337,NI_313,2017-09-10,142,2017
338,NI_313,2017-09-20,80,2017
339,NI_313,2017-10-01,29,2017
340,NI_313,2017-10-10,19,2017
341,NI_313,2017-10-20,28,2017
342,NI_313,2017-11-01,61,2017
343,NI_313,2017-11-10,103,2017
344,NI_313,2017-11-20,144,2017
345,NI_313,2017-12-01,159,2017
346,NI_313,2017-12-10,152,2017
347,NI_313,2017-12-20,142,2017
348,NI_313,2018-01-01,124,2017
349,NI_313,2018-01-10,101,2017
350,NI_313,2018-01-20,93,2017
351,NI_313,2018-02-01,70,2017
352,NI_313,2018-02-10,70,2017
353,NI_313,2018-02-20,85,2017
354,NI_313,2018-03-01,106,2017
355,NI_313,2018-03-10,138,2017
356,NI_313,2018-03-20,154,2017
357,NI_313,2018-04-01,185,2017
358,NI_313,2018-04-10,204,2017
359,NI_313,2018-04-20,207,2017
360,NI_313,2018-05-01,205,2018
361,NI_313,2018-05-10,195,2018
362,NI_313,2018-05-20,179,2018
363,NI_313,2018-06-01,170,2018
364,NI_313,2018-06-10,159,2018
365,NI_313,2018-06-20,150,2018
366,NI_313,2018-07-01,144,2018
367,NI_313,2018-07-10,129,2018
368,NI_313,2018-07-20,111,2018
369,NI_313,2018-08-01,97,2018
370,NI_313,2018-08-10,76,2018
371,NI_313,2018-08-20,54,2018
372,NI_313,2018-09-01,36,2018
373,NI_313,2018-09-10,32,2018
374,NI_313,2018-09-20,35,2018
375,NI_313,2018-10-01,30,2018
376,NI_313,2018-10-10,37,2018
377,NI_313,2018-10-20,121,2018
378,NI_313,2018-11-01,191,2018
379,NI_313,2018-11-10,254,2018
380,NI_313,2018-11-20,247,2018
381,NI_313,2018-12-01,250,2018
382,NI_313,2018-12-10,240,2018
383,NI_313,2018-12-20,240,2018
384,NI_313,2019-01-01,253,2018
385,NI_313,2019-01-10,256,2018
386,NI_313,2019-01-20,240,2018
387,NI_313,2019-02-01,220,2018
388,NI_313,2019-02-10,177,2018
389,NI_313,2019-02-20,173,2018
390,NI_313,2019-03-01,116,2018
391,NI_313,2019-03-10,125,2018
392,NI_313,2019-03-20,148,2018
393,NI_313,2019-04-01,164,2018
394,NI_313,2019-04-10,174,2018
395,NI_313,2019-04-20,184,2018
396,NI_313,2019-05-01,187,2019
397,NI_313,2019-05-10,170,2019
398,NI_313,2019-05-20,158,2019
399,NI_313,2019-06-01,140,2019
400,NI_313,2019-06-10,132,2019
401,NI_313,2019-06-20,126,2019
402,NI_313,2019-07-01,117,2019
403,NI_313,2019-07-10,111,2019
404,NI_313,2019-07-20,89,2019
405,NI_313,2019-08-01,69,2019
406,NI_313,2019-08-10,55,2019
407,NI_313,2019-08-20,44,2019
408,NI_313,2019-09-01,32,2019
409,NI_313,2019-09-10,17,2019
410,NI_313,2019-09-20,5,2019
411,NI_313,2019-10-01,-6,2019
412,NI_313,2019-10-10,-27,2019
413,NI_313,2019-10-20,-7,2019
414,NI_313,2019-11-01,19,2019
415,NI_313,2019-11-10,28,2019
416,NI_313,2019-11-20,60,2019
417,NI_313,2019-12-01,106,2019
418,NI_313,2019-12-10,154,2019
419,NI_313,2019-12-20,171,2019
420,NI_313,2020-01-01,173,2019
421,NI_313,2020-01-10,143,2019
422,NI_313,2020-01-20,117,2019
423,NI_313,2020-02-01,101,2019
424,NI_313,2020-02-10,81,2019
425,NI_313,2020-02-20,58,2019
426,NI_313,2020-03-01,40,2019
427,NI_313,2020-03-10,24,2019
428,NI_313,2020-03-20,25,2019
429,NI_313,2020-04-01,30,2019
430,NI_313,2020-04-10,41,2019
431,NI_313,2020-04-20,40,2019
432,NI_385,2016-05-01,92,2016
433,NI_385,2016-05-10,99,2016
434,NI_385,2016-05-20,104,2016
435,NI_385,2016-06-01,102,2016
436,NI_385,2016-06-10,82,2016
437,NI_385,2016-06-20,36,2016
438,NI_385,2016-07-01,-3,2016
439,NI_385,2016-07-10,6,2016
