,FieldID,Date,ATdiff,YR
1858,NI_697,2019-12-10,-73,2019
1859,NI_697,2019-12-20,-25,2019
1860,NI_697,2020-01-01,151,2019
1861,NI_697,2020-01-10,70,2019
1862,NI_697,2020-01-20,-808,2019
1863,NI_697,2020-02-01,-1372,2019
1864,NI_697,2020-02-10,-1444,2019
1865,NI_697,2020-02-20,-1012,2019
1866,NI_697,2020-03-01,-325,2019
1867,NI_697,2020-03-10,3,2019
1868,NI_697,2020-03-20,195,2019
1869,NI_697,2020-04-01,263,2019
1870,NI_697,2020-04-10,253,2019
1871,NI_697,2020-04-20,235,2019
1872,NI_470,2016-05-01,977,2016
1873,NI_470,2016-05-10,1155,2016
1874,NI_470,2016-05-20,1128,2016
1875,NI_470,2016-06-01,1052,2016
1876,NI_470,2016-06-10,961,2016
1877,NI_470,2016-06-20,753,2016
1878,NI_470,2016-07-01,424,2016
1879,NI_470,2016-07-10,161,2016
1880,NI_470,2016-07-20,-1,2016
1881,NI_470,2016-08-01,-22,2016
1882,NI_470,2016-08-10,-11,2016
1883,NI_470,2016-08-20,-8,2016
1884,NI_470,2016-09-01,-7,2016
1885,NI_470,2016-09-10,-1,2016
1886,NI_470,2016-09-20,0,2016
1887,NI_470,2016-10-01,4,2016
1888,NI_470,2016-10-10,7,2016
1889,NI_470,2016-10-20,5,2016
1890,NI_470,2016-11-01,-4,2016
1891,NI_470,2016-11-10,-7,2016
1892,NI_470,2016-11-20,-15,2016
1893,NI_470,2016-12-01,-17,2016
1894,NI_470,2016-12-10,-11,2016
1895,NI_470,2016-12-20,-3,2016
1896,NI_470,2017-01-01,-3,2016
1897,NI_470,2017-01-10,79,2016
1898,NI_470,2017-01-20,392,2016
1899,NI_470,2017-02-01,-200,2016
1900,NI_470,2017-02-10,-613,2016
1901,NI_470,2017-02-20,-1163,2016
1902,NI_470,2017-03-01,-865,2016
1903,NI_470,2017-03-10,-701,2016
1904,NI_470,2017-03-20,-719,2016
1905,NI_470,2017-04-01,-556,2016
1906,NI_470,2017-04-10,-196,2016
1907,NI_470,2017-04-20,-72,2016
1908,NI_470,2017-05-01,-155,2017
1909,NI_470,2017-05-10,-167,2017
1910,NI_470,2017-05-20,-143,2017
1911,NI_470,2017-06-01,-88,2017
1912,NI_470,2017-06-10,-32,2017
1913,NI_470,2017-06-20,34,2017
1914,NI_470,2017-07-01,83,2017
1915,NI_470,2017-07-10,93,2017
1916,NI_470,2017-07-20,100,2017
1917,NI_470,2017-08-01,156,2017
1918,NI_470,2017-08-10,343,2017
1919,NI_470,2017-08-20,518,2017
1920,NI_470,2017-09-01,513,2017
1921,NI_470,2017-09-10,393,2017
1922,NI_470,2017-09-20,223,2017
1923,NI_470,2017-10-01,-25,2017
1924,NI_470,2017-10-10,-232,2017
1925,NI_470,2017-10-20,-382,2017
1926,NI_470,2017-11-01,-450,2017
1927,NI_470,2017-11-10,-358,2017
1928,NI_470,2017-11-20,-108,2017
1929,NI_470,2017-12-01,132,2017
1930,NI_470,2017-12-10,106,2017
1931,NI_470,2017-12-20,51,2017
1932,NI_470,2018-01-01,16,2017
1933,NI_470,2018-01-10,120,2017
1934,NI_470,2018-01-20,522,2017
1935,NI_470,2018-02-01,965,2017
1936,NI_470,2018-02-10,1395,2017
1937,NI_470,2018-02-20,1297,2017
1938,NI_470,2018-03-01,1476,2017
1939,NI_470,2018-03-10,1144,2017
1940,NI_470,2018-03-20,778,2017
1941,NI_470,2018-04-01,504,2017
1942,NI_470,2018-04-10,300,2017
1943,NI_470,2018-04-20,255,2017
1944,NI_470,2018-05-01,-109,2018
1945,NI_470,2018-05-10,-466,2018
1946,NI_470,2018-05-20,-1284,2018
1947,NI_470,2018-06-01,-1983,2018
1948,NI_470,2018-06-10,-2148,2018
1949,NI_470,2018-06-20,-2159,2018
1950,NI_470,2018-07-01,-2013,2018
1951,NI_470,2018-07-10,-1547,2018
